id,date,category,region,status,value,amount,quantity,cost,profit
2643,2023-07-26,D,Centro,Inactivo,91.31,50,4,14.23,10.43
2644,2023-10-07,B,Este,Inactivo,63.61,2358.23,45,50.9,348.51
2646,2023-04-28,C,Centro,Activo,98.68,604.31,19,33.75,88.16
2647,2023-06-16,A,Centro,Inactivo,84.89,987.47,37,27.22,144.37
2649,2023-01-04,A,Norte,Inactivo,65.02,857.89,25,33.58,130.57
2650,2023-09-17,A,Este,Pendiente,53.88,4210.39,80,53.18,627.53
2651,2023-12-04,B,Norte,Activo,93.18,3657.42,57,62.92,548.8
2652,2023-06-10,B,Sur,Activo,84.79,551.26,16,37.17,428.9795395650162
2653,2023-08-19,A,Norte,Activo,84.36,5050.07,60,84.09,749.92
2654,2023-07-18,B,Centro,Activo,88.91,1787.47,37,48.16,263.88
2655,2023-05-22,B,Centro,Activo,95.86,1244.69,39,35.17,190.42
2656,2023-12-22,A,Centro,Activo,103.26,1342.03,26,54.7,194.93
2657,2023-10-30,B,Norte,Pendiente,77.07,436.21,25,20.46,66.89
2658,2023-06-19,B,Este,Activo,70.44,927.51,20,42.38,136.6
2659,2023-03-13,C,Norte,Inactivo,64.8,2213.67,71,31.61,329.23
2660,2023-07-28,C,Sur,Activo,78.82,3516.86,57,61.9,525.22
2661,2023-07-31,C,Oeste,Activo,70.83,1502.85,47,32.25,225.15
2662,2023-08-18,B,Sur,Inactivo,55.61,176.45,15,12.66,31.14
2663,2023-04-04,B,Centro,Pendiente,79.41,586.31,15,42.46383387320685,428.9795395650162
2664,2023-03-31,C,Centro,Activo,79.33689264229524,902.93,28,31.3,135.93
2665,2023-08-13,D,Norte,Activo,83.67,1383.65,31,43.13,210.99
2666,2023-10-17,A,Este,Activo,71.11,982.26,33,29.03,155.07
2668,2023-11-03,A,Este,Pendiente,73.36,1592.62,53,30.82,234.9
2670,2023-02-17,A,Centro,Activo,92.76,3243.59,67,48.9,484.32
2671,2023-03-03,A,Norte,Activo,83.98,677.84,34,19.13,97.33
2672,2023-04-27,B,Centro,Activo,98.85,245.79,15,16.83,40.86
2673,2023-06-06,A,Este,Activo,67.57,7602.85,102,74.58,1130.56
2675,2023-04-25,A,Norte,Activo,81.57,1801.15,50,37.26,269.19
2676,2023-01-09,B,Norte,Activo,83.28,1180.73,17,57.7,147.29
2677,2023-10-27,B,Norte,Activo,79.33689264229524,309.57,11,26.14,48.87
2678,2023-12-02,B,Norte,Pendiente,64.74,445.39,17,24.53,69.6
2679,2023-08-07,A,Norte,Inactivo,76.49,2480.42,50,52.23,366.54
2681,2023-06-01,C,Norte,Activo,82.83,791.26,23,33.39,120.38
2682,2023-05-28,A,Centro,Inactivo,82.76,278.45,10,27.15,49.73
2683,2023-01-07,B,Sur,Activo,70.14,676.74,18,37.59,95.06
2684,2023-07-02,D,Centro,Activo,97.08,2190.14,45,49.21,323.27
2685,2023-08-21,B,Sur,Pendiente,74.75,882.78,29,31.52,130.98
2686,2023-02-12,A,Norte,Activo,90.81,200.09,7,30.07,31.58
2687,2023-07-18,A,Norte,Activo,80.49,145.11,10,15.57,24.69
2689,2023-11-15,A,Este,Activo,70.73,1014,29,32.77,153.35
2690,2023-01-05,A,Centro,Inactivo,75.78,1330.03,35,38.39,199.59
2691,2023-05-17,A,Norte,Pendiente,77.29,6405.2,99,64.44,957.06
2692,2023-05-16,B,Sur,Activo,63.24,5345.26,74,72.78,793.96
2693,2023-01-25,A,Sur,Activo,86.7,869.67,21,42.93,131.92
2694,2023-11-03,B,Sur,Inactivo,58.45,2129.59,57,38.81,319.25
2695,2023-03-27,B,Centro,Activo,98.66,622.16,20,37.2,89.24
2696,2023-05-26,A,Sur,Pendiente,56.46,757.6,21,34.12,113.97
2697,2023-01-14,A,Norte,Pendiente,65.04,1125.28,30,36.15,514.08
2698,2023-11-03,C,Centro,Activo,103.47,147.22,8,25.7,19.99
2699,2023-03-17,A,Norte,Inactivo,51.7,362.15,12,34.57,54.8
2700,2023-06-14,A,Centro,Activo,101.32,1556.38,30,52.67,228.33
2701,2023-08-24,C,Centro,Activo,103.46,10256.98,135,76.27,1532.27
2702,2023-01-24,C,Norte,Activo,94.66,5274.01,78,67.88,784.36
2704,2023-11-03,A,Centro,Activo,98.18,2460.02,49,50.11,366.56
2705,2023-01-12,A,Sur,Pendiente,61.33,650.35,20,34.46,96.52
2706,2023-04-23,A,Centro,Activo,101.59,279.44,14,26.09,40.9
2707,2023-09-19,D,Norte,Activo,87.38,1798.68,47,38.86,272.6
2709,2023-06-11,A,Norte,Activo,77.24,2542.93,43,58.5,371.08
2710,2023-03-09,A,Norte,Activo,88.69,1688.14,47,42.46383387320685,249.43
2711,2023-03-18,B,Norte,Activo,100.29,2195.84,51,43.26,428.9795395650162
2712,2023-10-24,B,Sur,Activo,73.54,1708.63,45,39.15,262.44
2713,2023-04-04,A,Sur,Pendiente,66.95,2791.48,56,51.37,417.46
2714,2023-01-26,D,Centro,Pendiente,88.82,4900.71,81,60.77,727.43
2715,2023-02-25,D,Norte,Activo,74.19,1173.47,25,45.73,170.86
2716,2023-02-15,D,Centro,Pendiente,103.2,2467.45,49,48.9,363.89
2720,2023-03-22,A,Centro,Activo,95.19,507.11,21,22.73,80.5
2721,2023-11-27,A,Norte,Inactivo,74.8,371.55,12,25.95,59.81
2722,2023-12-16,B,Norte,Activo,94.33,1013.82,36,29.68,155.08
2723,2023-10-06,A,Sur,Inactivo,56.82,2356.07,50,47.6,351.04
2724,2023-10-12,D,Sur,Inactivo,61.06,125.04,13,13.87,22.55
2725,2023-09-30,B,Norte,Activo,83.96,5663.57,95,59.3,844.99
2726,2023-04-09,A,Oeste,Activo,67.07,815.45,26,29.32,126.21
2727,2023-07-02,B,Norte,Pendiente,70.22,1180.73,30,46.07,205.16
2728,2023-12-10,B,Centro,Activo,87.03,2013.83,55,39.43,297.61
2729,2023-09-29,B,Norte,Pendiente,88.6,255.61,11,32.01,40.28
2730,2023-02-24,A,Norte,Activo,80.13,9574.86,112,85.53,1430.34
2731,2023-12-27,B,Sur,Inactivo,60.41,3934.71,59,66.83,583.3
2732,2023-01-28,A,Centro,Activo,101.81,498.15,22,23.74,77.03
2733,2023-08-11,B,Este,Activo,74.58,369.14,12,31.89,61.3
2734,2023-06-03,C,Norte,Activo,98.06,2357.8,54,44.6,349.65
2735,2023-06-13,B,Oeste,Activo,75.61,50,12,5,12.04
2738,2023-02-17,A,Centro,Inactivo,85.51,1153.89,28,44.01,168.9
2739,2023-08-21,A,Sur,Activo,73.05,4076.91,69,59.27,610.08
2740,2023-09-24,B,Oeste,Activo,58.41,18742.94,170,110.38,2798.3
2741,2023-10-19,A,Centro,Activo,99.47,7158.86,115,62.39,1067.9
2742,2023-03-15,B,Norte,Activo,87.41,1180.73,30,31.63,140.85
2743,2023-06-02,A,Sur,Activo,80.69,3593.8,62,58.44,537.18
2744,2023-08-31,C,Centro,Activo,102.83,50,7,9.5,12.78
2745,2023-08-16,A,Sur,Activo,80.88,701.23,20,33.33,99.76
2746,2023-01-22,C,Norte,Activo,84.67,2145.42,47,45.45,317.08
2747,2023-02-23,B,Norte,Activo,83.71,1093.08,33,33.99,484.35
2748,2023-11-23,D,Centro,Activo,98.03,1501.22,30,48.44,222.42
2749,2023-05-25,A,Oeste,Activo,73.9,648.4,20,33.21,95.27
2750,2023-10-04,B,Centro,Activo,96.51,373.02,10,26.92,57.88
2751,2023-11-25,B,Norte,Activo,89.93,2838.63,63,43.72,426.4
2752,2023-04-30,C,Centro,Activo,87.27,1180.73,28,38.65,170.57
2753,2023-07-15,C,Sur,Activo,76.3,825.28,25,31.63,124.38
2754,2023-11-27,B,Centro,Pendiente,89.98,878.95,26,32.37,131.98
2755,2023-05-08,A,Norte,Activo,80.89,11055.11,135,81.91,1648.15
2756,2023-01-15,B,Norte,Activo,86.78,1454.96,38,37.01,215.18
2757,2023-08-10,A,Sur,Activo,74.73,641.52,12,51.9,93.52
2758,2023-12-21,A,Centro,Pendiente,98.38,696.24,19,33.5,107.31
2759,2023-08-07,C,Centro,Pendiente,95.02,2880.68,66,42.58,432.23
2760,2023-06-18,A,Norte,Inactivo,77.07,5102.29,74,68.08,762.93
2761,2023-11-07,A,Centro,Inactivo,71.95,1798.66,47,37.28,270.26
2762,2023-07-16,B,Norte,Activo,100.87,918.79,24,33.64,139.95
2763,2023-11-10,A,Centro,Activo,100.29,50,5,9.85,9.41
2764,2023-11-23,C,Centro,Activo,96.77,541.79,26,21.03,78.63
2765,2023-02-06,A,Centro,Pendiente,90.16,814.43,30,27.49,118.99
2766,2023-07-14,A,Sur,Pendiente,63.4,90.52,6,28.41,12.79
2767,2023-04-21,B,Este,Pendiente,52.81,680.99,18,40.04,105.11
2768,2023-05-04,A,Centro,Activo,88.19,23308.45,200,116.85,3483.98
2770,2023-03-11,B,Norte,Activo,96.34,3046.52,65,45.23,452.68
2771,2023-06-03,D,Centro,Activo,98.36,803.82,21,37.77,116.28
2772,2023-03-23,C,Norte,Inactivo,67.6,2395.39,52,45.53,354.44
2773,2023-11-16,B,Oeste,Activo,61.35,195.37,6,24.86,34.27
2774,2023-06-22,B,Sur,Activo,81.91,623.86,17,36.05,94.67
2775,2023-12-02,C,Oeste,Inactivo,59.6,7649.47,123,62.5,1138.96
2776,2023-09-17,A,Sur,Inactivo,51.03,1040.85,28,37.35,151.08
2777,2023-12-13,B,Sur,Activo,89.15,3007.55,53,55.63,455.38
2778,2023-09-16,C,Norte,Pendiente,73.49,18196.06,167,109.01,2715.94
2779,2023-03-13,A,Norte,Activo,83.93,265.33,8,24.34,428.9795395650162
2780,2023-04-11,C,Sur,Activo,87.33,9844.14,122,81.26,1465.52
2781,2023-07-21,B,Oeste,Pendiente,76.46,1035.41,30,42.46383387320685,155.36
2782,2023-04-15,A,Sur,Activo,74.88,5170.28,91,56.55,769.8
2783,2023-03-24,D,Norte,Activo,90.83,1291.4,44,28.9,196.94
2784,2023-02-24,A,Este,Inactivo,61.41,1764.54,37,49.31,261.83
2785,2023-04-16,A,Oeste,Inactivo,56.32,844.73,20,37.74,130.09
2787,2023-08-11,B,Centro,Activo,98.9,2045.7,45,42.46383387320685,305.14
2788,2023-07-26,B,Sur,Pendiente,52.89,199.48,7,19.86,24.35
2791,2023-09-27,D,Este,Activo,62.44,596.64,26,23.37,90.64
2792,2023-03-23,A,Norte,Activo,85.75,260.77,23,10.49,40.3
2793,2023-05-08,A,Centro,Inactivo,77.72,666.39,22,28.36,98.59
2794,2023-12-22,D,Centro,Pendiente,89.78,173.43,6,24.03,27.8
2795,2023-03-13,A,Sur,Activo,78.93,1607.42,32,51.09,237.71
2796,2023-03-12,C,Norte,Activo,83.7,2147.17,52,41.17,318.81
2798,2023-07-15,B,Centro,Activo,98.54,331.91,11,35.64,41.55
2799,2023-01-03,B,Sur,Inactivo,68.78,147.07,8,21.27,53.22
2800,2023-11-20,A,Norte,Pendiente,82.55,8060.73,106,76.24,1202.16
2801,2023-12-14,A,Este,Pendiente,60.98,830.81,49,17.59,127.51
2802,2023-09-05,B,Centro,Pendiente,95.47,968.58,23,43.5,145.63
2803,2023-08-14,B,Centro,Inactivo,80.71,13266.89,127,104.79,1976.62
2804,2023-03-07,C,Centro,Activo,94.19,1634.38,34,48.55,240.63
2805,2023-04-11,D,Centro,Activo,98.15,1083.05,25,38.03,162.64
2806,2023-11-24,B,Norte,Inactivo,63.49,107262.75,423,253.37,16056.83
2807,2023-01-05,B,Centro,Activo,103.93,477.26,18,23.19,78.2
2808,2023-01-09,D,Norte,Inactivo,72.8,886.01,26,34.39,133.09
2810,2023-08-20,A,Sur,Activo,87.11,1872.44,38,52.16,278.64
2811,2023-10-27,A,Centro,Inactivo,80.41,1619.33,45,36.97,240.45
2812,2023-10-23,C,Sur,Activo,87.82,1564.21,49,33.03,235.99
2813,2023-01-23,C,Centro,Activo,101.76,2927.25,72,40.74,433.03
2814,2023-06-14,A,Este,Activo,75.18,1381.25,32,42.28,208.7
2815,2023-12-23,B,Norte,Activo,90.06,2925.46,53,55.82,434.35
2816,2023-08-18,C,Centro,Inactivo,98.38,352.07,11,28,51.84
2817,2023-12-12,D,Centro,Pendiente,72.46,870.51,18,48.42,126.12
2819,2023-09-24,B,Oeste,Activo,59.98,549.58,22,27.17,81.23
2820,2023-04-06,A,Este,Pendiente,69.76,3448.77,61,55.34,514.07
2821,2023-01-10,B,Este,Activo,63.69,16511.72,157,104.26,2469.25
2822,2023-07-13,C,Norte,Activo,102.09,1621.22,38,43.78,241.2
2824,2023-09-23,B,Sur,Inactivo,64.36,746.55,21,36.66,113.79
2826,2023-09-16,D,Centro,Pendiente,95.57,1401.6,39,36.83,208.74
2827,2023-09-13,A,Norte,Inactivo,72.61,495.49,24,16.58,75.54
2828,2023-11-15,D,Este,Pendiente,63.31,17600.22,155,113.34,2628.82
2829,2023-02-09,C,Este,Activo,86.24,4084.6,66,62.29,606.63
2830,2023-11-01,A,Sur,Activo,86.53,1437.33,28,54.54,215.38
2831,2023-10-15,C,Centro,Inactivo,79.33689264229524,350.39,25,14.01,54.65
2833,2023-06-17,A,Norte,Inactivo,67.62,332.34,8,36.54,52.52
2834,2023-09-13,A,Centro,Activo,83.08,1031.17,27,40.15,154.44
2835,2023-07-02,A,Centro,Activo,89.35,663.12,17,39.47,97.65
2836,2023-08-08,B,Oeste,Pendiente,66.59,571.74,20,32.89,86.09
2837,2023-11-17,A,Norte,Activo,90.59,1180.73,6,23.66,2.42
2838,2023-08-18,A,Sur,Activo,74.07,1166.09,24,43.75,172
2839,2023-11-02,A,Sur,Pendiente,57.13,3794.46,61,62.32,561.44
2840,2023-01-24,B,Este,Activo,63.12,971.36,26,38.36,144.79
2841,2023-06-04,D,Norte,Activo,91.23,398.47,14,28.81,60.2
2842,2023-09-14,C,Sur,Pendiente,67.18,1018.5,34,28.89,158.88
2843,2023-04-16,B,Norte,Inactivo,54.41,736.74,27,30.96,115.29
2844,2023-09-28,A,Centro,Activo,85.87,1180.73,114,42.46383387320685,1081.29
2845,2023-02-02,A,Centro,Pendiente,85.62,114.21,26,5,19.19
2846,2023-12-24,A,Norte,Activo,102.27,4143.67,67,62.16,615.44
2848,2023-08-19,B,Sur,Activo,89.89,2438.78,37,66.81,362.43
2849,2023-12-20,A,Centro,Inactivo,82.55,183.33,10,21.27,33.37
2850,2023-01-08,C,Sur,Activo,84.79,4884.16,85,56.2,731.79
2851,2023-06-26,B,Norte,Inactivo,73.52,1778.91,32,55.71,263.49
2852,2023-09-13,D,Norte,Activo,102.33,9750.44,126,77.59,1456.03
2853,2023-02-25,B,Norte,Activo,98.58,1714.09,39,44.29,261.59
2854,2023-11-27,A,Centro,Activo,103.8,1137.11,46,24.39,171.8
2855,2023-10-24,C,Centro,Activo,95.92,832.79,27,32.11,119.03
2856,2023-08-17,C,Centro,Activo,93.34,1646.17,44,38.77,247.79
2857,2023-04-18,D,Norte,Activo,82.87,2732.83,58,47.69,407.75
2858,2023-12-02,A,Norte,Activo,88.76,324.05,25,11.82,59.45
2859,2023-03-23,A,Centro,Inactivo,59.92,594.66,14,41.5,88.48
2860,2023-09-07,A,Centro,Pendiente,97.11,4978.91,71,70.54,735.56
2861,2023-03-28,B,Oeste,Activo,69.29,3167.34,60,53.58,470.95
2862,2023-01-02,B,Este,Activo,79.33689264229524,401.62,19,21.19,65.05
2863,2023-09-27,D,Norte,Activo,93.96,706.1,22,31.38,428.9795395650162
2865,2023-11-28,C,Norte,Activo,92.76,3353.65,57,59.02,500.41
2867,2023-04-01,B,Este,Activo,69.89,800.8,30,30.25,123.42
2868,2023-03-03,C,Oeste,Activo,79.33689264229524,916.81,32,30.17,139.31
2870,2023-06-04,A,Norte,Activo,89.95,162.75,13,15.28,21.85
2871,2023-11-20,A,Este,Inactivo,59.63,1820.58,54,42.46383387320685,275.03
2872,2023-06-11,A,Oeste,Activo,77.89,13898.48,154,90.35,2081.32
2873,2023-01-23,A,Norte,Activo,77.36,1585.66,36,43.55,238.98
2874,2023-05-04,C,Norte,Activo,96.17,654.75,25,28.38,95.61
2875,2023-06-18,A,Sur,Activo,81.53,372.2,18,22.09,59.41
2876,2023-11-15,C,Este,Activo,73.85,606.93,27,21.22,93.16
2877,2023-08-05,C,Centro,Activo,98.89,5515.35,85,65.38,827.45
2878,2023-04-20,A,Norte,Activo,90.66,830.93,24,32.65,122.32
2879,2023-08-20,C,Centro,Activo,91.25,7594.91,108,69.55,1135.03
2880,2023-09-16,C,Sur,Activo,74.41,2850.93,54,53.01,422.45
2881,2023-05-28,D,Centro,Activo,93.36,433.72,18,25.47,69.25
2882,2023-07-13,A,Este,Activo,66.33,2892.7,65,43.55,428.9795395650162
2883,2023-01-08,C,Norte,Inactivo,89.57,1638.43,34,45.8,244.05
2884,2023-08-22,A,Sur,Activo,80.27,343.38,12,23.47,47.09
2885,2023-04-18,A,Centro,Activo,97.12,2445.16,63,38.79,363.43
2886,2023-11-16,A,Sur,Pendiente,66.55,972.94,36,29.15,148.86
2887,2023-06-04,A,Sur,Activo,93.77,893.25,27,32.62,133.58
2888,2023-10-19,B,Norte,Activo,90.89,557.56,18,27.3,83.9
2889,2023-03-27,D,Centro,Inactivo,69.22,6439.26,94,68.44,964.3
2890,2023-08-26,D,Centro,Activo,97.14,2980.1,60,50.92,445.41
2891,2023-10-23,C,Este,Activo,62,728.76,18,37.65,105.78
2892,2023-12-31,A,Centro,Inactivo,81.38,3000.55,57,53.45,447
2893,2023-02-10,B,Sur,Activo,90.62,62.42,13,5,10.42
2894,2023-08-01,B,Sur,Activo,76.2,5723.27,69,82.49,851.01
2896,2023-10-16,D,Norte,Pendiente,75.72,777.09,24,31.14,112.6
2897,2023-12-29,B,Oeste,Activo,76.86,50,4,21.04,4.7
2898,2023-04-26,C,Sur,Inactivo,59.39,2885.43,63,46.85,429.92
2899,2023-04-29,A,Norte,Activo,76.44,2589.6,64,40.91,392.97
2900,2023-01-01,C,Este,Inactivo,51.24,121.84,9,8.37,25
2901,2023-12-19,A,Norte,Pendiente,76.62,4744.18,86,53.85,706.53
2902,2023-07-22,A,Este,Activo,64.38,948.76,19,46.19,141.93
2903,2023-03-14,B,Norte,Inactivo,62.09,50,4,13.93,10.54
2904,2023-11-07,B,Sur,Activo,82.55,635.64,19,36.89,428.9795395650162
2905,2023-12-10,C,Norte,Activo,101.14,1012.58,31,29.87,152.26
2906,2023-05-01,B,Sur,Activo,83.19,673.19,19,34.85,99.95
2907,2023-11-19,A,Sur,Activo,90.35,1994.9,35,58.17,295.15
2908,2023-11-10,D,Sur,Activo,86.88,1026.57,25,39.16,147.57
2909,2023-11-26,B,Este,Activo,67.61,8931.82,115,77.82,1336.15
2910,2023-06-25,A,Norte,Activo,87.8,5459.08,83,65.04,814.65
2911,2023-03-11,A,Oeste,Inactivo,52.2,609.99,20,27.47,94.98
2912,2023-06-17,B,Sur,Activo,83.15,889.95,17,46.61,133.19
2914,2023-03-25,C,Norte,Inactivo,79.33689264229524,1318.95,40,35.45,592.89
2915,2023-04-08,C,Centro,Activo,105.03,18134.14,162,111.99,428.9795395650162
2916,2023-03-02,A,Oeste,Activo,65.83,1579.06,43,37.86,232.44
2917,2023-01-28,B,Sur,Pendiente,63.27,1802.85,33,54.54,273.7
2920,2023-02-18,B,Centro,Activo,85.47,327.23,28,11.47,49.78
2921,2023-01-10,A,Norte,Pendiente,88.6,1211.13,30,39.94,182.01
2922,2023-11-21,C,Centro,Pendiente,79.72,6720.47,97,68.87,1002.94
2923,2023-05-07,C,Centro,Activo,98.69,1778.28,43,43.21,793.08
2924,2023-04-17,B,Centro,Pendiente,79.33689264229524,178.44,9,19.21,85.56
2926,2023-10-11,D,Norte,Activo,88.27,638.69,14,38.85,94.06
2927,2023-02-05,A,Norte,Pendiente,81.02,715.47,18,37.68,107.5
2928,2023-07-01,A,Sur,Activo,85.91,1587.4,37,42.77,234.27
2929,2023-04-25,A,Centro,Activo,99.99,11520.36,133,87.01,1719.65
2930,2023-08-18,D,Centro,Activo,99.14,50,6,15.33,9.18
2931,2023-09-10,A,Centro,Inactivo,82.38,3033.48,56,53.23,451.7
2932,2023-08-06,B,Este,Activo,62.36,3436.71,59,56.49,510.82
2933,2023-05-14,C,Sur,Activo,79.62,2216.57,54,42.37,331.07
2934,2023-07-12,B,Sur,Inactivo,51.81,846.66,31,30.71,128.32
2936,2023-06-13,B,Oeste,Pendiente,58.26,256.32,24,15.2,37.08
2937,2023-04-27,C,Norte,Activo,87.33,325.39,17,23.04,428.9795395650162
2938,2023-07-24,A,Norte,Activo,95.81,358.35,11,28.74,53.68
2939,2023-02-23,A,Norte,Activo,79.33689264229524,2013.13,44,44.55,296.68
2940,2023-11-17,B,Sur,Inactivo,67.57,5140.06,83,61.78,2305.53
2943,2023-05-07,A,Centro,Pendiente,94.55,94.87,6,13.72,22.58
2944,2023-10-21,B,Sur,Activo,82.88,817.1,30,27.33,121.36
2945,2023-11-11,C,Sur,Activo,88.18,497.56,17,28,76.8
2946,2023-03-25,A,Oeste,Activo,77.23,1191.99,34,35.16,173.99
2947,2023-04-20,B,Sur,Activo,75.72,344.11,12,26.11,50.92
2948,2023-10-28,A,Centro,Inactivo,93.53,217.12,11,22.01,35.93
2949,2023-04-06,D,Norte,Activo,73.05,10044.14,121,83.71,1502.83
2950,2023-08-04,C,Este,Activo,67.18,1653.11,34,46.04,243.32
2951,2023-01-23,A,Sur,Pendiente,68.5,1608.41,29,55.22,236.53
2952,2023-12-20,C,Sur,Activo,74.87,419.33,16,25.42,67.15
2953,2023-12-04,C,Norte,Pendiente,91.1,37355.7,255,146.58,5582.94
2954,2023-04-07,B,Centro,Pendiente,93.69,713.74,15,41.62,109.4
2955,2023-07-25,C,Centro,Inactivo,93.14,2802.6,42,64.6,414.78
2957,2023-10-31,A,Centro,Inactivo,76.9,1950.2,38,53.56,287.56
2958,2023-03-13,B,Norte,Pendiente,73.63,790.41,26,29.98,127.42
2959,2023-10-21,A,Centro,Activo,104.27,8018.97,119,67.54,1197.05
2960,2023-07-07,B,Centro,Inactivo,91.87,241.2,13,17.91,43.95
2961,2023-10-25,B,Norte,Inactivo,82.42,440.88,20,24.43,70.45
2962,2023-06-18,B,Sur,Activo,88.76,4454.58,63,70.52,658.27
2963,2023-02-20,B,Norte,Inactivo,80.28,404.35,11,35.46,61.84
2964,2023-05-03,C,Este,Pendiente,59.23,680.49,27,26.04,101.38
2965,2023-11-25,D,Sur,Pendiente,72.38,135.43,12,7.9,23.14
2966,2023-10-15,A,Centro,Inactivo,83.54,964.01,28,32.76,145.49
2967,2023-10-17,C,Norte,Activo,90.78,999.42,30,33.53,145.65
2968,2023-09-17,A,Este,Activo,74.81,2945.22,65,45.55,440.68
2969,2023-08-30,A,Sur,Activo,90.88,169.18,11,13.35,29.47
2970,2023-03-29,A,Norte,Pendiente,73.9,4083.07,75,53.33,612.55
2971,2023-09-28,B,Norte,Activo,78.14,1526.6,34,44.09,225.95
2972,2023-02-02,A,Norte,Inactivo,67.52,607.11,23,30.88,91.59
2973,2023-10-03,A,Sur,Inactivo,67.36,1764.32,41,43.43,265.17
2974,2023-12-31,B,Centro,Activo,91.64,919.37,33,28.23,136.09
2975,2023-06-12,A,Sur,Activo,91.7,641.1,19,30.99,91.75
2976,2023-08-11,B,Norte,Activo,92.75,898.56,24,36.73,133.28
2977,2023-03-10,C,Norte,Activo,93.77,1064.28,33,33.09,158.1
2978,2023-02-19,B,Oeste,Pendiente,61.38,4253.48,85,50.37,638.25
2979,2023-11-04,A,Este,Activo,68.19,1168.52,37,32.22,179.4
2980,2023-10-19,A,Sur,Activo,81.53,4085.23,78,52,608.3
2981,2023-06-13,A,Norte,Inactivo,78.87,357.86,16,21.66,62.96
2982,2023-10-19,B,Centro,Pendiente,74.23,1071.27,32,33.57,160.99
2983,2023-01-03,C,Norte,Activo,90.9,339.77,18,13.28,52.13
2984,2023-02-05,B,Sur,Activo,91.17,269.41,7,34.35,40.15
2985,2023-09-05,D,Centro,Pendiente,81.58,2043.54,31,64.34,304.06
2986,2023-12-08,B,Este,Activo,61.15,1077.53,33,31.3,162.05
2987,2023-05-23,C,Oeste,Activo,65.77,1649.87,50,33.22,247.16
2988,2023-02-14,A,Este,Activo,56.79,8974.04,121,74.31,1342.17
2989,2023-06-08,A,Oeste,Pendiente,52.55,385.13,16,23.71,61.13
2990,2023-02-23,A,Este,Activo,65.51,423.5,17,30.98,428.9795395650162
2991,2023-06-13,C,Este,Activo,72.96,901.27,24,34.87,136.42
2992,2023-06-20,C,Norte,Pendiente,76.05,1517.47,38,38.93,224.41
2993,2023-09-28,D,Norte,Activo,90.3,220.59,18,15.51,33.93
2994,2023-08-31,D,Centro,Inactivo,80.26,158.64,19,12.42,26.04
2995,2023-10-23,A,Centro,Activo,94.04,2892.95,63,45.26,432.87
2996,2023-10-27,B,Norte,Inactivo,66.79,218.62,10,23.17,35.02
2997,2023-10-03,D,Sur,Inactivo,59.66,325.87,13,21.34,56.05
2998,2023-01-29,A,Norte,Activo,82.52,3745.42,59,63.39,554.46
2999,2023-11-09,B,Centro,Activo,80.56,2168.2,51,42.92,320.43
3000,2023-03-03,A,Norte,Activo,77.12,3541.83,64,54.71,525.07
3001,2023-01-27,A,Centro,Inactivo,85.94,1179.15,39,31.15,181.88
3002,2023-11-23,B,Sur,Activo,88.34,742.9,21,33.57,111.49
3003,2023-07-29,C,Sur,Pendiente,73.4,627.14,18,37.18,89.34
3004,2023-08-19,A,Sur,Activo,77.68,650.45,19,36.59,96.45
3005,2023-10-24,B,Centro,Inactivo,77.57,26290.81,201,130.77,3938.78
3006,2023-04-26,B,Norte,Activo,80.81,1836.97,53,32.8,428.9795395650162
3007,2023-06-06,A,Centro,Activo,88.12,949.65,25,37.13,417.57
3008,2023-09-02,C,Sur,Activo,81.81,2201.91,49,44.62,332.72
3009,2023-11-03,A,Sur,Activo,85.96,458.59,19,23.89,69.82
3010,2023-06-13,A,Centro,Pendiente,89.93,488.69,26,16.29,76.27
3011,2023-12-08,B,Norte,Inactivo,69.68,3700.38,85,43.81,554.33
3012,2023-04-05,A,Centro,Activo,103.43,10938.27,128,86.02,1634.7
3013,2023-08-29,B,Sur,Inactivo,74.79,854.19,30,26.8,130.73
3014,2023-04-14,A,Centro,Activo,96.73,2493.93,43,57.98,368.85
3016,2023-02-18,D,Centro,Activo,100.12,7210.92,109,66.59,1074.93
3017,2023-01-16,A,Centro,Activo,91.22,1148.92,33,34.4,518.04
3018,2023-12-30,B,Norte,Activo,91.99,6095.6,91,66.42,912.15
3019,2023-04-28,B,Centro,Pendiente,98.79,337.19,10,34.1,55
3020,2023-04-12,A,Oeste,Activo,74.95,15776.38,147,107.51,2355.11
3021,2023-08-19,D,Sur,Activo,70.58,7366.53,102,71.63,1100.69
3022,2023-02-15,B,Sur,Inactivo,79.33689264229524,594.88,24,28.32,91.35
3023,2023-10-08,A,Centro,Inactivo,80.34,642.54,27,26.67,97.06
3024,2023-02-27,C,Oeste,Activo,64.16,1348.9,35,39.31,204.45
3025,2023-06-17,C,Oeste,Pendiente,69.26,6617.03,98,67.72,985.13
3026,2023-09-13,D,Centro,Activo,74.72,547.18,21,29.4,84.22
3027,2023-08-23,A,Norte,Inactivo,73.38,3646.58,69,53.39,544.24
3028,2023-09-23,B,Norte,Activo,79.26,400,9,35.26,61.29
3029,2023-02-22,A,Este,Activo,90.58,427.22,14,33.66,66.32
3030,2023-01-06,A,Norte,Pendiente,75.37,979.65,24,40.66,145.45
3032,2023-02-15,B,Sur,Activo,73.02,6198.54,95,65.59,925.46
3033,2023-05-26,B,Centro,Activo,98.13,2679.33,48,54.76,401.49
3034,2023-07-20,D,Norte,Pendiente,76.89,15897.62,166,95.82,2376.76
